UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Connecticut Actual Load (MW),Maine Actual Load (MW),New Hampshire Actual Load (MW),Northeast Massachusetts Actual Load (MW),Rhode Island Actual Load (MW),Southeast Massachusetts Actual Load (MW),Vermont Actual Load (MW),Western/Central Massachusetts Actual Load (MW)
4/8/2024 1:00,4/7/2024 20:00,4/7/2024 21:00,4/7/2024,21,3026.806,1331.963,1281.35,2714.662,868.501,1655.764,605.593,1818.131
4/8/2024 2:00,4/7/2024 21:00,4/7/2024 22:00,4/7/2024,22,2884.414,1255.694,1210.962,2612.578,822.088,1575.65,585.352,1739.948
4/8/2024 3:00,4/7/2024 22:00,4/7/2024 23:00,4/7/2024,23,2683.384,1163.9,1116.639,2456.654,765.516,1454.841,550.66,1625.931
4/8/2024 4:00,4/7/2024 23:00,4/8/2024 0:00,4/7/2024,24,2508.435,1094.668,1044.429,2312.204,715.98,1347.416,515.511,1527.808
4/8/2024 5:00,4/8/2024 0:00,4/8/2024 1:00,4/8/2024,1,2396.792,1054.922,1001.744,2214.133,681.672,1285.939,487.897,1460.331
4/8/2024 6:00,4/8/2024 1:00,4/8/2024 2:00,4/8/2024,2,2338.398,1031.876,980.813,2153.633,663.29,1253.398,473.513,1426.606
4/8/2024 7:00,4/8/2024 2:00,4/8/2024 3:00,4/8/2024,3,2321.614,1035.11,975.973,2126.864,652.763,1242.743,468.508,1416.76
4/8/2024 8:00,4/8/2024 3:00,4/8/2024 4:00,4/8/2024,4,2345.156,1046.304,989.339,2132.945,655.329,1248.829,464.84,1431.084
4/8/2024 9:00,4/8/2024 4:00,4/8/2024 5:00,4/8/2024,5,2442.662,1096.266,1036.212,2209.039,678.841,1308.554,480.293,1487.663
4/8/2024 10:00,4/8/2024 5:00,4/8/2024 6:00,4/8/2024,6,2661.035,1200.306,1141.917,2376.965,735.044,1425.137,519.648,1629.309
4/8/2024 11:00,4/8/2024 6:00,4/8/2024 7:00,4/8/2024,7,2982.236,1331.14,1287.128,2624.241,812.143,1583.744,580.023,1818.864
4/8/2024 12:00,4/8/2024 7:00,4/8/2024 8:00,4/8/2024,8,3092.956,1338.904,1345.061,2710.979,839.128,1598.57,561.385,1848.422
4/8/2024 13:00,4/8/2024 8:00,4/8/2024 9:00,4/8/2024,9,2900.195,1244.286,1309.194,2635.869,824.518,1457.975,449.521,1713.235
4/8/2024 14:00,4/8/2024 9:00,4/8/2024 10:00,4/8/2024,10,2670.944,1154.887,1243.107,2533.073,798.809,1300.332,330.049,1557.217
4/8/2024 15:00,4/8/2024 10:00,4/8/2024 11:00,4/8/2024,11,2502.553,1084.123,1192.968,2449.029,782.933,1177.563,258.516,1453.065
4/8/2024 16:00,4/8/2024 11:00,4/8/2024 12:00,4/8/2024,12,2395.786,1042.142,1152.791,2389.513,774.202,1109.019,213.063,1378.954
4/8/2024 17:00,4/8/2024 12:00,4/8/2024 13:00,4/8/2024,13,2276.172,1012.468,1117.662,2361.726,756.604,1065.399,179.769,1336.193
4/8/2024 18:00,4/8/2024 13:00,4/8/2024 14:00,4/8/2024,14,2258.409,985.484,1098.914,2346.787,750.177,1055.585,165.393,1323.389
4/8/2024 19:00,4/8/2024 14:00,4/8/2024 15:00,4/8/2024,15,2405.499,995.451,1090.138,2387.408,749.78,1137.967,174.458,1392.548
4/8/2024 20:00,4/8/2024 15:00,4/8/2024 16:00,4/8/2024,16,2834.676,1122.729,1162.31,2571.626,793.237,1413.795,408.593,1684.736
4/8/2024 21:00,4/8/2024 16:00,4/8/2024 17:00,4/8/2024,17,2673.545,1080.993,1151.335,2478.219,770.585,1278.384,289.527,1572.545
4/8/2024 22:00,4/8/2024 17:00,4/8/2024 18:00,4/8/2024,18,2801.428,1177.241,1211.825,2550.615,814.01,1429.516,430.33,1674.714
4/8/2024 23:00,4/8/2024 18:00,4/8/2024 19:00,4/8/2024,19,2980.495,1265.491,1261.374,2615.61,834.236,1546.427,530.728,1767.241
4/9/2024 0:00,4/8/2024 19:00,4/8/2024 20:00,4/8/2024,20,3109.636,1312.005,1294.502,2672.542,864.553,1628.545,560.844,1831.152
4/9/2024 1:00,4/8/2024 20:00,4/8/2024 21:00,4/8/2024,21,3063.498,1285.018,1269.675,2638.018,848.012,1602.112,560.87,1815.059
4/9/2024 2:00,4/8/2024 21:00,4/8/2024 22:00,4/8/2024,22,2874.981,1205.575,1184.943,2500.185,796.566,1493.499,573.387,1719.538
4/9/2024 3:00,4/8/2024 22:00,4/8/2024 23:00,4/8/2024,23,2639.207,1113.379,1088.704,2321.879,737.757,1361.701,538.453,1590.341
4/9/2024 4:00,4/8/2024 23:00,4/9/2024 0:00,4/8/2024,24,2423.482,1027.758,1009.519,2157.346,679.291,1253.354,498.705,1478.493
4/9/2024 5:00,4/9/2024 0:00,4/9/2024 1:00,4/9/2024,1,2277.781,986.211,961.531,2045.371,643.612,1184.716,474.765,1411.521
4/9/2024 6:00,4/9/2024 1:00,4/9/2024 2:00,4/9/2024,2,2181.251,970.028,934.492,1977.169,623.142,1148.162,460.539,1365.832
4/9/2024 7:00,4/9/2024 2:00,4/9/2024 3:00,4/9/2024,3,2123.102,970.686,928.205,1947.139,612.82,1136.154,456.802,1349.018
4/9/2024 8:00,4/9/2024 3:00,4/9/2024 4:00,4/9/2024,4,2136.874,981.823,938.299,1946.352,612.908,1144.997,455.554,1353.835
4/9/2024 9:00,4/9/2024 4:00,4/9/2024 5:00,4/9/2024,5,2206.255,1015.341,977.74,2005.233,633.372,1195.368,464.264,1405.4
4/9/2024 10:00,4/9/2024 5:00,4/9/2024 6:00,4/9/2024,6,2402.694,1124.634,1080.64,2160.9,684.069,1315.879,501.985,1531.615
4/9/2024 11:00,4/9/2024 6:00,4/9/2024 7:00,4/9/2024,7,2707.041,1259.019,1221.441,2409.343,759.162,1475.257,568.375,1711.197
4/9/2024 12:00,4/9/2024 7:00,4/9/2024 8:00,4/9/2024,8,2824.449,1262.026,1277.761,2524.502,799.493,1485.597,558.4,1754.228
4/9/2024 13:00,4/9/2024 8:00,4/9/2024 9:00,4/9/2024,9,2708.483,1183.461,1245.864,2491.002,794.568,1354.876,436.384,1624.531
4/9/2024 14:00,4/9/2024 9:00,4/9/2024 10:00,4/9/2024,10,2524.867,1098.097,1193.426,2436.654,778.622,1218.838,313.325,1492.962
4/9/2024 15:00,4/9/2024 10:00,4/9/2024 11:00,4/9/2024,11,2388.043,1053.986,1150.279,2383.592,769.711,1113.712,230.553,1404.523
4/9/2024 16:00,4/9/2024 11:00,4/9/2024 12:00,4/9/2024,12,2297.035,1025.837,1119.891,2347.116,763.396,1050.884,181.591,1339.968
4/9/2024 17:00,4/9/2024 12:00,4/9/2024 13:00,4/9/2024,13,2240.052,992.408,1099.104,2327.565,749.158,1019.505,172.967,1303.945
4/9/2024 18:00,4/9/2024 13:00,4/9/2024 14:00,4/9/2024,14,2223.564,978.587,1091.499,2305.434,740.044,1013.435,165.384,1299.194
4/9/2024 19:00,4/9/2024 14:00,4/9/2024 15:00,4/9/2024,15,2266.686,974.104,1089.458,2290.955,738.215,1030.219,170.552,1313.783
4/9/2024 20:00,4/9/2024 15:00,4/9/2024 16:00,4/9/2024,16,2367.994,987.638,1102.686,2323.005,732.589,1095.373,220.377,1373.142
4/9/2024 21:00,4/9/2024 16:00,4/9/2024 17:00,4/9/2024,17,2534.364,1056.686,1151.139,2406.978,751.292,1212.902,297.387,1475.527
4/9/2024 22:00,4/9/2024 17:00,4/9/2024 18:00,4/9/2024,18,2767.143,1186.612,1224.889,2507.685,784.842,1393.792,420.625,1628.719
4/9/2024 23:00,4/9/2024 18:00,4/9/2024 19:00,4/9/2024,19,2921.5,1280.476,1272.993,2578.741,814.961,1521.133,542.629,1745.179
4/10/2024 0:00,4/9/2024 19:00,4/9/2024 20:00,4/9/2024,20,3024.816,1316.688,1305.181,2662.719,851.874,1596.728,589.033,1817.091
4/10/2024 1:00,4/9/2024 20:00,4/9/2024 21:00,4/9/2024,21,2988.744,1288.35,1282.814,2638.772,842.733,1576.455,587.604,1806.389
4/10/2024 2:00,4/9/2024 21:00,4/9/2024 22:00,4/9/2024,22,2802.717,1210.243,1192.975,2512.496,790.301,1467.687,559.026,1698.059
4/10/2024 3:00,4/9/2024 22:00,4/9/2024 23:00,4/9/2024,23,2555.433,1129.504,1088.88,2337.951,727.878,1338.234,515.482,1559.979
4/10/2024 4:00,4/9/2024 23:00,4/10/2024 0:00,4/9/2024,24,2330.565,1053.838,1005.02,2165.953,670.996,1229.201,474.377,1443.712
4/10/2024 5:00,4/10/2024 0:00,4/10/2024 1:00,4/10/2024,1,2175.306,1014.089,958.49,2051.368,634.902,1158.448,445.616,1368.693
4/10/2024 6:00,4/10/2024 1:00,4/10/2024 2:00,4/10/2024,2,2080.883,1005.077,933.097,1986.812,612.607,1129.809,433.119,1323.052
4/10/2024 7:00,4/10/2024 2:00,4/10/2024 3:00,4/10/2024,3,2036.202,1000.293,927.443,1953.07,601.936,1110.399,428.706,1305.216
4/10/2024 8:00,4/10/2024 3:00,4/10/2024 4:00,4/10/2024,4,2035.069,1005.071,933.331,1955.147,602.113,1122.809,429.236,1309.418
4/10/2024 9:00,4/10/2024 4:00,4/10/2024 5:00,4/10/2024,5,2102.061,1048.933,974.643,2007.416,620.527,1165.326,445.252,1351.013
4/10/2024 10:00,4/10/2024 5:00,4/10/2024 6:00,4/10/2024,6,2290.25,1160.915,1074.146,2166.496,672.22,1280.306,485.279,1472.701
4/10/2024 11:00,4/10/2024 6:00,4/10/2024 7:00,4/10/2024,7,2584.185,1288.194,1223.519,2418.163,747.877,1443.812,559.295,1657.918
4/10/2024 12:00,4/10/2024 7:00,4/10/2024 8:00,4/10/2024,8,2730.713,1339.345,1307.805,2546.72,790.106,1493.718,593.639,1720.617
4/10/2024 13:00,4/10/2024 8:00,4/10/2024 9:00,4/10/2024,9,2652.051,1336.031,1315.418,2537.02,786.578,1380.618,552.542,1631.736
4/10/2024 14:00,4/10/2024 9:00,4/10/2024 10:00,4/10/2024,10,2499.672,1320.02,1314.623,2477.176,762.68,1258.456,496.723,1527.657
4/10/2024 15:00,4/10/2024 10:00,4/10/2024 11:00,4/10/2024,11,2405.612,1321.666,1314.957,2405.922,754.261,1148.563,484.794,1475.165
4/10/2024 16:00,4/10/2024 11:00,4/10/2024 12:00,4/10/2024,12,2436.771,1297.42,1296.407,2364.167,748.777,1084.908,466.889,1464.127
4/10/2024 17:00,4/10/2024 12:00,4/10/2024 13:00,4/10/2024,13,2434.011,1303.408,1302.02,2343.487,756.946,1075.328,474.874,1522.726
4/10/2024 18:00,4/10/2024 13:00,4/10/2024 14:00,4/10/2024,14,2462.481,1337.41,1290.195,2433.508,761.532,1156.499,521.783,1630.742
4/10/2024 19:00,4/10/2024 14:00,4/10/2024 15:00,4/10/2024,15,2567.596,1350.904,1286.598,2497.412,769.042,1254.494,560.394,1643.763
4/10/2024 20:00,4/10/2024 15:00,4/10/2024 16:00,4/10/2024,16,2630.951,1359.86,1291.86,2515.342,777.827,1332.144,565.265,1673.432
4/10/2024 21:00,4/10/2024 16:00,4/10/2024 17:00,4/10/2024,17,2783.331,1394.877,1314.782,2554.785,799.918,1388.377,582.189,1732.265
4/10/2024 22:00,4/10/2024 17:00,4/10/2024 18:00,4/10/2024,18,2914.73,1441.51,1364.32,2647.586,833.665,1521.944,613.167,1824.055
4/10/2024 23:00,4/10/2024 18:00,4/10/2024 19:00,4/10/2024,19,3003.448,1434.349,1381.1,2677.322,855.642,1600.464,624.98,1855.319
4/11/2024 0:00,4/10/2024 19:00,4/10/2024 20:00,4/10/2024,20,3064.584,1404.07,1375.293,2700.483,878.439,1626.757,625.041,1867.565
4/11/2024 1:00,4/10/2024 20:00,4/10/2024 21:00,4/10/2024,21,3004.93,1343.625,1325.775,2638.987,855.483,1577.365,605.048,1819.473
4/11/2024 2:00,4/10/2024 21:00,4/10/2024 22:00,4/10/2024,22,2816.334,1251.872,1230.857,2502.964,800.714,1468.636,575.833,1711.534
4/11/2024 3:00,4/10/2024 22:00,4/10/2024 23:00,4/10/2024,23,2561.555,1152.587,1121.163,2322.434,737.271,1329.091,533.358,1577.008
4/11/2024 4:00,4/10/2024 23:00,4/11/2024 0:00,4/10/2024,24,2345.138,1071.123,1040.011,2148.78,676.623,1220.81,489.919,1457.961
4/11/2024 5:00,4/11/2024 0:00,4/11/2024 1:00,4/11/2024,1,2189.949,1033.934,987.538,2035.911,635.117,1143.459,459.151,1377.621
4/11/2024 6:00,4/11/2024 1:00,4/11/2024 2:00,4/11/2024,2,2098.315,997.682,956.975,1960.604,612.077,1107.394,445.774,1346.958
4/11/2024 7:00,4/11/2024 2:00,4/11/2024 3:00,4/11/2024,3,2044.942,989.115,945.791,1919.636,600.639,1088.513,436.938,1313.703
4/11/2024 8:00,4/11/2024 3:00,4/11/2024 4:00,4/11/2024,4,2035.948,994.654,951.107,1912.477,595.633,1088.89,436.91,1314.852
4/11/2024 9:00,4/11/2024 4:00,4/11/2024 5:00,4/11/2024,5,2091.134,1033.093,987.679,1953.741,610.065,1125.237,453.442,1350.593
4/11/2024 10:00,4/11/2024 5:00,4/11/2024 6:00,4/11/2024,6,2275.73,1114.541,1086.053,2106.08,656.52,1236.076,494.567,1465.27
4/11/2024 11:00,4/11/2024 6:00,4/11/2024 7:00,4/11/2024,7,2584.115,1262.436,1228.392,2353.316,736.137,1400.072,558.135,1649.874
4/11/2024 12:00,4/11/2024 7:00,4/11/2024 8:00,4/11/2024,8,2822.539,1334.365,1319.458,2544.592,796.971,1497.793,594.05,1773.11
4/11/2024 13:00,4/11/2024 8:00,4/11/2024 9:00,4/11/2024,9,2943.896,1368.449,1353.229,2636.622,828.473,1530.679,573.529,1820.117
4/11/2024 14:00,4/11/2024 9:00,4/11/2024 10:00,4/11/2024,10,3010.793,1383.977,1368.39,2688.985,849.291,1554.174,554.224,1859.762
4/11/2024 15:00,4/11/2024 10:00,4/11/2024 11:00,4/11/2024,11,3094.838,1390.79,1379.463,2731.632,863.609,1559.054,563.237,1879.112
4/11/2024 16:00,4/11/2024 11:00,4/11/2024 12:00,4/11/2024,12,3116.438,1378.482,1382.293,2744.611,872.519,1558.317,575.239,1871.366
4/11/2024 17:00,4/11/2024 12:00,4/11/2024 13:00,4/11/2024,13,3043.074,1371.38,1361.411,2725.018,882.81,1555.973,549.249,1875.474
4/11/2024 18:00,4/11/2024 13:00,4/11/2024 14:00,4/11/2024,14,2972.259,1378.225,1354.577,2728.549,869.521,1583.616,557.568,1870.74
4/11/2024 19:00,4/11/2024 14:00,4/11/2024 15:00,4/11/2024,15,2882.143,1370.191,1345.031,2733.608,842.316,1529.723,535.999,1827.025
4/11/2024 20:00,4/11/2024 15:00,4/11/2024 16:00,4/11/2024,16,2898.831,1366.427,1352.193,2679.638,836.077,1492.367,527.973,1816.789
4/11/2024 21:00,4/11/2024 16:00,4/11/2024 17:00,4/11/2024,17,3008.936,1393.784,1355.572,2688.51,839.225,1524.053,542.36,1826.764
4/11/2024 22:00,4/11/2024 17:00,4/11/2024 18:00,4/11/2024,18,3083.695,1430.191,1377.254,2716.277,857.206,1600.545,572.841,1884.825
4/11/2024 23:00,4/11/2024 18:00,4/11/2024 19:00,4/11/2024,19,3142.733,1424.903,1387.22,2716.345,876.381,1643.282,599.335,1913.75
4/12/2024 0:00,4/11/2024 19:00,4/11/2024 20:00,4/11/2024,20,3162.581,1397.397,1381.851,2743.224,886.321,1654.391,614.48,1912.757
4/12/2024 1:00,4/11/2024 20:00,4/11/2024 21:00,4/11/2024,21,3072.567,1340.114,1333.154,2685.203,865.837,1604.518,601.172,1868.99
4/12/2024 2:00,4/11/2024 21:00,4/11/2024 22:00,4/11/2024,22,2881.895,1246.937,1245.133,2554.521,811.626,1495.903,572.857,1756.261
4/12/2024 3:00,4/11/2024 22:00,4/11/2024 23:00,4/11/2024,23,2637.558,1151.672,1139.729,2379.552,744.779,1353.784,531.838,1617.816
4/12/2024 4:00,4/11/2024 23:00,4/12/2024 0:00,4/11/2024,24,2417.272,1061.99,1050.003,2193.819,682.105,1241.141,489.035,1493.917
4/12/2024 5:00,4/12/2024 0:00,4/12/2024 1:00,4/12/2024,1,2262.316,1022.71,992.547,2083.947,643.94,1162.248,463.808,1421.352
4/12/2024 6:00,4/12/2024 1:00,4/12/2024 2:00,4/12/2024,2,2161.277,987.106,960.151,2014.213,619.147,1119.051,447.304,1365.679
4/12/2024 7:00,4/12/2024 2:00,4/12/2024 3:00,4/12/2024,3,2107.232,978.038,941.961,1970.85,605.839,1094.472,437.515,1338.377
4/12/2024 8:00,4/12/2024 3:00,4/12/2024 4:00,4/12/2024,4,2095.192,978.664,940.455,1961.793,604.556,1089.211,437.235,1329.311
4/12/2024 9:00,4/12/2024 4:00,4/12/2024 5:00,4/12/2024,5,2127.279,1007.262,971.405,2007.859,617.371,1123.968,446.876,1358.758
4/12/2024 10:00,4/12/2024 5:00,4/12/2024 6:00,4/12/2024,6,2298.582,1092.131,1061.283,2140.289,661.229,1215.804,483.061,1468.023
4/12/2024 11:00,4/12/2024 6:00,4/12/2024 7:00,4/12/2024,7,2581.108,1203.388,1191.635,2399.416,733.638,1372.848,547.422,1637.433
4/12/2024 12:00,4/12/2024 7:00,4/12/2024 8:00,4/12/2024,8,2816.949,1299.321,1283.521,2609.924,800.224,1492.36,575.532,1762.717
4/12/2024 13:00,4/12/2024 8:00,4/12/2024 9:00,4/12/2024,9,2957.631,1352.447,1331.452,2738.358,847.971,1571.622,552.576,1825.95
4/12/2024 14:00,4/12/2024 9:00,4/12/2024 10:00,4/12/2024,10,3002.517,1378.383,1358.62,2835.673,869.247,1621.743,517.078,1847.754
4/12/2024 15:00,4/12/2024 10:00,4/12/2024 11:00,4/12/2024,11,3011.326,1394.933,1364.618,2850.29,879.245,1612.845,492.733,1839.467
4/12/2024 16:00,4/12/2024 11:00,4/12/2024 12:00,4/12/2024,12,3030.185,1394.488,1348.872,2845.115,891.094,1614.081,413.898,1824.969
4/12/2024 17:00,4/12/2024 12:00,4/12/2024 13:00,4/12/2024,13,3009.11,1381.55,1330.017,2819.365,880.505,1558.63,436.512,1804.388
4/12/2024 18:00,4/12/2024 13:00,4/12/2024 14:00,4/12/2024,14,2998.914,1372.513,1312.624,2785.136,873.997,1550.441,454.084,1793.385
4/12/2024 19:00,4/12/2024 14:00,4/12/2024 15:00,4/12/2024,15,2987.496,1352.167,1290.907,2743.782,864.81,1514.523,454.551,1797.377
4/12/2024 20:00,4/12/2024 15:00,4/12/2024 16:00,4/12/2024,16,2767.856,1340.089,1289.744,2715.074,854.733,1523.448,484.294,1792.338
4/12/2024 21:00,4/12/2024 16:00,4/12/2024 17:00,4/12/2024,17,2818.429,1363.974,1306.754,2711.011,841.395,1527.334,558.112,1769.737
4/12/2024 22:00,4/12/2024 17:00,4/12/2024 18:00,4/12/2024,18,2843.646,1369.627,1316.554,2676.683,814.727,1527.855,589.335,1744.036
4/12/2024 23:00,4/12/2024 18:00,4/12/2024 19:00,4/12/2024,19,2885.215,1363.949,1301.655,2593.281,828.41,1523.513,589.94,1747.868
4/13/2024 0:00,4/12/2024 19:00,4/12/2024 20:00,4/12/2024,20,2957.61,1330.28,1279.095,2596.989,842.092,1557.601,582.828,1764.528
4/13/2024 1:00,4/12/2024 20:00,4/12/2024 21:00,4/12/2024,21,2956.23,1273.577,1248.837,2565.305,843.418,1546.406,572.471,1754.894
4/13/2024 2:00,4/12/2024 21:00,4/12/2024 22:00,4/12/2024,22,2817.847,1211.356,1172.88,2463.865,807.688,1469.561,551.035,1677.408
4/13/2024 3:00,4/12/2024 22:00,4/12/2024 23:00,4/12/2024,23,2617.97,1114.825,1088.556,2325.293,753.088,1358.184,516.122,1557.556
4/13/2024 4:00,4/12/2024 23:00,4/13/2024 0:00,4/12/2024,24,2414.287,1041.288,1013.991,2172.437,696.294,1257.306,478.303,1459.11
4/13/2024 5:00,4/13/2024 0:00,4/13/2024 1:00,4/13/2024,1,2260.048,990.497,953.677,2058.183,658.847,1177.983,455.22,1386.11
4/13/2024 6:00,4/13/2024 1:00,4/13/2024 2:00,4/13/2024,2,2152.299,963.032,918.406,1978.608,628.902,1136.683,443.099,1334.178
4/13/2024 7:00,4/13/2024 2:00,4/13/2024 3:00,4/13/2024,3,2099.101,940.028,898.423,1929.118,615.308,1111.671,433.312,1302.908
4/13/2024 8:00,4/13/2024 3:00,4/13/2024 4:00,4/13/2024,4,2066.758,946.179,896.351,1906.851,608.204,1103.128,431.424,1291.163
4/13/2024 9:00,4/13/2024 4:00,4/13/2024 5:00,4/13/2024,5,2077.765,951.036,910.405,1919.808,612.35,1119.643,436.582,1295.556
4/13/2024 10:00,4/13/2024 5:00,4/13/2024 6:00,4/13/2024,6,2160.824,999.723,957.265,1983.547,631.865,1162.495,447.416,1355.136
4/13/2024 11:00,4/13/2024 6:00,4/13/2024 7:00,4/13/2024,7,2267.969,1065.723,1016.167,2057.406,655.776,1221.517,472.042,1395.098
4/13/2024 12:00,4/13/2024 7:00,4/13/2024 8:00,4/13/2024,8,2343.6,1125.398,1070.715,2098.011,683.03,1246.217,475.863,1414.513
4/13/2024 13:00,4/13/2024 8:00,4/13/2024 9:00,4/13/2024,9,2411.546,1134.882,1103.748,2165.708,707.718,1222.899,448.203,1439.314
4/13/2024 14:00,4/13/2024 9:00,4/13/2024 10:00,4/13/2024,10,2391.984,1109.467,1132.417,2179.852,740.985,1222.41,387.771,1477.146
4/13/2024 15:00,4/13/2024 10:00,4/13/2024 11:00,4/13/2024,11,2381.084,1065.605,1138.45,2242.785,727.981,1236.421,341.609,1468.545
4/13/2024 16:00,4/13/2024 11:00,4/13/2024 12:00,4/13/2024,12,2360.343,1039.124,1128.176,2183.457,740.732,1175.632,333.241,1394.088
4/13/2024 17:00,4/13/2024 12:00,4/13/2024 13:00,4/13/2024,13,2336.636,1024.672,1096.703,2173.625,740.996,1179.623,320.616,1369.452
4/13/2024 18:00,4/13/2024 13:00,4/13/2024 14:00,4/13/2024,14,2379.468,1022.281,1051.492,2189.932,740.434,1180.785,341.174,1370.435
4/13/2024 19:00,4/13/2024 14:00,4/13/2024 15:00,4/13/2024,15,2464.48,1028.077,1045.42,2146.286,735.461,1227.45,381.422,1391.734
4/13/2024 20:00,4/13/2024 15:00,4/13/2024 16:00,4/13/2024,16,2576.308,1068.178,1071.325,2151.149,746.076,1270.101,425.634,1425.293
4/13/2024 21:00,4/13/2024 16:00,4/13/2024 17:00,4/13/2024,17,2685.449,1130.995,1123.459,2231.535,750.853,1333.891,467.289,1505.207
4/13/2024 22:00,4/13/2024 17:00,4/13/2024 18:00,4/13/2024,18,2806.867,1192.084,1175.94,2331.547,773.996,1388.693,515.928,1591.314
4/13/2024 23:00,4/13/2024 18:00,4/13/2024 19:00,4/13/2024,19,2878.237,1234.476,1203.946,2403.896,798.819,1462.087,556.602,1659.743
4/14/2024 0:00,4/13/2024 19:00,4/13/2024 20:00,4/13/2024,20,2949.907,1250.861,1223.101,2465.695,817.904,1518.751,575.667,1718.491
4/14/2024 1:00,4/13/2024 20:00,4/13/2024 21:00,4/13/2024,21,2932.226,1229.123,1206.835,2455.321,815.71,1503.275,570.497,1713.492
4/14/2024 2:00,4/13/2024 21:00,4/13/2024 22:00,4/13/2024,22,2807.759,1166.293,1144.241,2380.235,779.396,1421.857,552.051,1636.504
4/14/2024 3:00,4/13/2024 22:00,4/13/2024 23:00,4/13/2024,23,2624.976,1102.633,1067.528,2270.131,733.85,1331.208,529.712,1544.586
4/14/2024 4:00,4/13/2024 23:00,4/14/2024 0:00,4/13/2024,24,2451.662,1037.089,1001.45,2151.762,685.745,1249.997,494.822,1453.854
4/14/2024 5:00,4/14/2024 0:00,4/14/2024 1:00,4/14/2024,1,2316.621,1007.448,954.918,2046.827,646.662,1177.879,468.119,1383.795
4/14/2024 6:00,4/14/2024 1:00,4/14/2024 2:00,4/14/2024,2,2226.456,971.564,925.518,1971.335,622.45,1130.705,453.459,1340.812
4/14/2024 7:00,4/14/2024 2:00,4/14/2024 3:00,4/14/2024,3,2176.8,963.652,907.441,1926.563,606.489,1105.83,448.29,1312.494
4/14/2024 8:00,4/14/2024 3:00,4/14/2024 4:00,4/14/2024,4,2154.093,957.799,903.545,1905.334,599.544,1096.425,442.36,1298.435
4/14/2024 9:00,4/14/2024 4:00,4/14/2024 5:00,4/14/2024,5,2162.612,975.081,914.995,1916.911,602.486,1107.146,449.377,1308.827
4/14/2024 10:00,4/14/2024 5:00,4/14/2024 6:00,4/14/2024,6,2227.581,1010.416,948.937,1962.667,618.244,1139.637,464.894,1345.682
4/14/2024 11:00,4/14/2024 6:00,4/14/2024 7:00,4/14/2024,7,2308.958,1053.656,995.567,2022.422,631.981,1178.31,484.561,1382.803
4/14/2024 12:00,4/14/2024 7:00,4/14/2024 8:00,4/14/2024,8,2325.663,1060.664,1034.846,2038.71,646.384,1158.187,447.692,1375.971
4/14/2024 13:00,4/14/2024 8:00,4/14/2024 9:00,4/14/2024,9,2275.997,1033.182,1053.425,2035.084,653.685,1135.173,336.172,1310.136
4/14/2024 14:00,4/14/2024 9:00,4/14/2024 10:00,4/14/2024,10,2181.924,998.181,1041.048,2018.536,659.643,1074.809,251.835,1285.192
4/14/2024 15:00,4/14/2024 10:00,4/14/2024 11:00,4/14/2024,11,2147.709,950.662,1040.051,2040.381,682.258,1018.814,235.316,1268.132
4/14/2024 16:00,4/14/2024 11:00,4/14/2024 12:00,4/14/2024,12,2408.568,914.099,1047.583,2062.983,682.459,1020.866,221.694,1320.892
4/14/2024 17:00,4/14/2024 12:00,4/14/2024 13:00,4/14/2024,13,2609.5,897.545,1016.904,2061.103,722.749,1054.312,353.725,1481.367
4/14/2024 18:00,4/14/2024 13:00,4/14/2024 14:00,4/14/2024,14,2479.099,870.6,1063.924,2192.077,767.507,1280.906,447.542,1537.19
4/14/2024 19:00,4/14/2024 14:00,4/14/2024 15:00,4/14/2024,15,2440.648,899.28,1075.138,2145.121,741.329,1329.358,498.032,1428.426
4/14/2024 20:00,4/14/2024 15:00,4/14/2024 16:00,4/14/2024,16,2630.229,984.338,1112.305,2216.881,713.415,1317.312,535.083,1539.75
4/14/2024 21:00,4/14/2024 16:00,4/14/2024 17:00,4/14/2024,17,2716.431,1095.831,1199.829,2364.548,765.108,1381.03,572.069,1641.396
4/14/2024 22:00,4/14/2024 17:00,4/14/2024 18:00,4/14/2024,18,2833.373,1203.299,1275.722,2442.081,797.338,1474.692,598.492,1715.278
4/14/2024 23:00,4/14/2024 18:00,4/14/2024 19:00,4/14/2024,19,2871.98,1238.241,1281.172,2462.075,816.062,1515.496,598.546,1702.909
4/15/2024 0:00,4/14/2024 19:00,4/14/2024 20:00,4/14/2024,20,2930.743,1237.565,1267.014,2480.368,815.903,1517.12,594.054,1713.908
4/15/2024 1:00,4/14/2024 20:00,4/14/2024 21:00,4/14/2024,21,2918.126,1197.527,1218.371,2450.078,806.784,1483.516,576.553,1696.029
4/15/2024 2:00,4/14/2024 21:00,4/14/2024 22:00,4/14/2024,22,2758.274,1113.701,1129.773,2350.569,765.963,1394.049,548.136,1603.026
4/15/2024 3:00,4/14/2024 22:00,4/14/2024 23:00,4/14/2024,23,2535.123,1030.317,1033.879,2216.256,711.948,1277.688,509.594,1497.92
4/15/2024 4:00,4/14/2024 23:00,4/15/2024 0:00,4/14/2024,24,2326.113,965.564,958.354,2075.853,658.672,1185.83,471.224,1393.426
4/15/2024 5:00,4/15/2024 0:00,4/15/2024 1:00,4/15/2024,1,2181.97,925.621,912.792,1978.824,623.054,1129.348,446.882,1337.529
