Country,PDOid,PDOnam,Registration,WineNam,Color,Category,Main_var,Second_var,Max_yield_hl,Max_yield_kg,Min_density,Info
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Bianco Spumante,White,Sparkling Wine,Ansonica B; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chardonnay B; Grecanico Dorato B; Grillo B; Mueller Thurgau B; Sauvignon B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Bianco Classico,White,Wine,Catarratto Bianco Comune B; Catarratto Bianco Lucido B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Vendemmia Tardiva,White,Wine,Ansonica B; Chardonnay B; Grecanico Dorato B; Grillo B; Mueller Thurgau B; Sauvignon B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,48,8000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Catarratto,White,Wine,Catarratto Bianco Comune B; Catarratto Bianco Lucido B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Ansonica/Inzolia,White,Wine,Ansonica B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Grillo,White,Wine,Grillo B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Grecanico,White,Wine,Grecanico Dorato B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Chardonnay,White,Wine,Chardonnay B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Muller Turghau,White,Wine,Mueller Thurgau B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Sauvignon,White,Wine,Sauvignon B,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,84,12000,2500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Rosato,Rosé,Wine,Cabernet Sauvignon N; Calabrese N; Frappato N; Merlot N; Nerello Mascalese N; Perricone N; Sangiovese N; Syrah N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nocera N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sauvignon B; Semillon B; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,78,12000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Rosato Spumante,Rosé,Sparkling Wine,Cabernet Sauvignon N; Calabrese N; Frappato N; Merlot N; Nerello Mascalese N; Perricone N; Sangiovese N; Syrah N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nocera N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sauvignon B; Semillon B; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,78,12000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Rosso,Red,Wine,Cabernet Sauvignon N; Calabrese N; Merlot N; Perricone N; Sangiovese N; Syrah N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sauvignon B; Semillon B; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Rosso Riserva,Red,Wine,Cabernet Sauvignon N; Calabrese N; Merlot N; Perricone N; Sangiovese N; Syrah N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sauvignon B; Semillon B; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Rosso Novello,Red,Wine,Cabernet Sauvignon N; Calabrese N; Merlot N; Perricone N; Sangiovese N; Syrah N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sauvignon B; Semillon B; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Calabrese/Nero d’Avola,Red,Wine,Calabrese N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Cabernet Sauvignon,Red,Wine,Cabernet Sauvignon N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Merlot N; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
IT,PDO-IT-A0774,Alcamo,9/18/1973 0:00,Alcamo Merlot,Red,Wine,Merlot N,Aglianico N; Albanello B; Alicante Bouschet N; Alicante N; Ancellotta N; Ansonica B; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Carricante B; Catanese Nero N; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Ciliegiolo N; Corinto Nero N; Damaschino B; Fiano B; Frappato N; Gaglioppo N; Glera B; Grecanico Dorato B; Grillo B; Malbech N; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Mondeuse N; Montepulciano N; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Manseng B; Petit Verdot N; Pinot Bianco B; Pinot Grigio G; Pinot Nero N; Riesling Renano B; Sangiovese N; Sauvignon B; Semillon B; Syrah N; Tannat N; Tempranillo N; Traminer Aromatico Rs; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,77,11000,3000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005491
